fiscal_year,age_group,sex,avg,med,q1,q3
1998,65,M,5.909090909090909,3,1.25,4.75
1998,66,F,4.611111111111111,5,2,7
1998,66,M,4.2105263157894735,2,2,4.5
1998,67,F,8.083333333333334,6.5,4,11.25
1998,67,M,6.3076923076923075,7,4,8
1998,68,F,5.473684210526316,4,2,9.5
1998,68,M,4.230769230769231,4,1,5
1998,69,F,5.928571428571429,4,3,7
1998,69,M,4.071428571428571,2.5,1,5.75
1998,70,F,5.529411764705882,6,4,7
1998,70,M,11.142857142857142,6,3.5,10.5
1998,71,F,8.277777777777779,4,3,8.5
1998,71,M,6.454545454545454,4,2.5,8.5
1998,72,F,8.76,4,3,8
1998,72,M,5.611111111111111,3,2.25,8.5
1998,73,F,5.95,5.5,2,8.25
1998,73,M,4.882352941176471,3,1,7
1998,74,F,6.35,5.5,3,10.25
1998,74,M,5.818181818181818,5,2.5,8
1998,75,F,6.55,6,2.75,7.25
1998,75,M,6.5,4,2,7.75
1998,76,F,6,5,3,8
1998,76,M,9.6,4.5,3,6.25
1998,77,F,6.9,6,4.25,8
1998,77,M,8.76923076923077,4,2,8
1998,78,F,8.823529411764707,5,4,7.75
1998,78,M,7.230769230769231,4,3,10
1998,79,F,7.333333333333333,4,2,6
1998,79,M,4.076923076923077,2,1,5
1998,80,F,7.8076923076923075,5,3,10.75
1998,80,M,5.333333333333333,3.5,2.25,4
1998,81,F,7,6.5,3,10
1998,81,M,4.6,4,2,6
1998,82,F,7.214285714285714,6,3.5,9
1998,82,M,6.416666666666667,5,3.5,8
1998,83,F,8,5,4,10
1998,83,M,16.4,6,5,12
1998,84,F,10.92,6,4,11
1998,84,M,4.4,4,4,5
1998,85,F,9.916666666666666,5,3,10
1998,85,M,7.666666666666667,6.5,3.75,10
1998,86,F,8,6,4,11
1998,86,M,3,2.5,2,3.75
1998,87,F,7,4,4,9.25
1998,88,F,7.4,6.5,2.25,13.25
1998,89,F,16,6.5,3.25,10.5
1998,89,M,4,4,3.5,4.5
1998,90+,F,12.266666666666667,9,3.5,15
1998,90+,M,15.666666666666666,9,6,13
1999,0,F,2.135593220338983,2,1,3
1999,0,M,2.1818181818181817,2,1,3
1999,1,F,2.018867924528302,2,1,2
1999,1,M,1.8945147679324894,1,1,2
1999,2,F,1.6875,1,1,2
1999,2,M,1.9601990049751243,1,1,2
1999,3,F,1.8414634146341464,2,1,2
1999,3,M,1.4825174825174825,1,1,2
1999,4,F,1.45,1,1,2
1999,4,M,1.6747967479674797,1,1,2
1999,5,F,1.3617021276595744,1,0,2
1999,5,M,1.7662337662337662,2,1,2
1999,6,F,2.4482758620689653,2,1,3
1999,6,M,2.109090909090909,2,1,3
1999,7,F,2.1333333333333333,2,2,2
1999,7,M,1.945945945945946,2,1,3
1999,8,F,2.0833333333333335,2,1,3
1999,8,M,1.7741935483870968,2,1,2.5
1999,9,F,2.238095238095238,2,1,3
1999,9,M,1.7391304347826086,2,1,2
1999,10,F,1.95,1.5,1,3
1999,10,M,1.7307692307692308,1.5,1,2
1999,11,F,2.6875,2,1,3.5
1999,11,M,2.142857142857143,2,1,2
1999,12,F,2.25,1.5,1,3.5
1999,12,M,3,3,2,4
1999,13,F,2.4,2,2,2
1999,13,M,1.8095238095238095,2,1,2
1999,14,F,2.235294117647059,2,1,3
1999,14,M,2.375,2,1,3
1999,15,F,2.52,2,2,3
1999,15,M,2.5454545454545454,2,1,4
1999,16,F,2.8260869565217392,2,2,3
1999,16,M,2.2222222222222223,2,1,2
1999,17,F,2.3157894736842106,2,1.5,3
1999,17,M,2.4285714285714284,2,1,3.5
1999,18,F,1.9411764705882353,2,1,3
1999,18,M,2,1,1,3.25
1999,19,F,3.1538461538461537,3,2,4
1999,19,M,2.5,1,1,3.5
1999,20,F,3.4375,3,1,6
1999,20,M,2.6666666666666665,2,1,3.75
1999,21,F,2.789473684210526,2,1,3.5
1999,21,M,1.6666666666666667,2,1,2.5
1999,22,F,2.8666666666666667,2,2,3
1999,22,M,2.5,2.5,0.5,3.75
1999,23,F,2.1818181818181817,2,1,2.5
1999,23,M,2,1.5,1,3
1999,24,F,3.1666666666666665,1.5,1,3.5
1999,24,M,2.6923076923076925,2,1,3
1999,25,F,2.923076923076923,2,2,4
1999,25,M,4.5,2,1.75,4
1999,26,F,2.230769230769231,2,0,4
1999,26,M,1.6666666666666667,2,1,2
1999,27,F,3.85,3,1,4
1999,27,M,2.888888888888889,3,1,3
1999,28,F,3.3529411764705883,3,2,4
1999,28,M,2,2,0.5,2.75
1999,29,F,2.6956521739130435,2,1,3
1999,29,M,3,2,1,2
1999,30,F,3.380952380952381,2,1,5
1999,30,M,1,1,0,2
1999,31,F,3.3846153846153846,2,1,4
1999,31,M,1.8181818181818181,1,1,2.5
1999,32,F,4.884615384615385,4,2,5
1999,32,M,2.8333333333333335,2.5,1.75,3.25
1999,33,F,4.421052631578948,4,3,5.5
1999,33,M,1.9166666666666667,2,1,2
1999,34,F,2.5714285714285716,3,1,3
1999,34,M,2.4,2,1,4
1999,35,F,3.4444444444444446,2,1,5
1999,35,M,2,1.5,1,2.25
1999,36,F,5.1923076923076925,2,1,3.75
1999,36,M,6.7,3,1.25,3
1999,37,F,4.666666666666667,3,1.75,6.25
1999,37,M,4.583333333333333,2,0.75,4.5
1999,38,F,7.117647058823529,3,2,4
1999,38,M,3.642857142857143,3,1.25,4
1999,39,F,3.6875,3,1.75,4
1999,39,M,3,3,1.5,4
1999,40,F,4.2727272727272725,3.5,1,5
1999,40,M,2.1818181818181817,2,1,2.5
1999,41,F,3.6363636363636362,3,1,5
1999,41,M,5.357142857142857,5,2,7.5
1999,42,F,7,5,3,7.5
1999,42,M,3.0833333333333335,2,1,4.75
1999,43,F,3.12,3,1,4
1999,43,M,4.111111111111111,2,1,4
1999,44,F,8.178571428571429,3,2,4.5
1999,44,M,4.458333333333333,3,1.75,6.25
1999,45,F,5.0344827586206895,4,2,7
1999,45,M,3.727272727272727,3,2,5
1999,46,F,4.555555555555555,3,1,6.5
1999,46,M,4.142857142857143,3,2,4.75
1999,47,F,5,3.5,2,6.25
1999,47,M,5.181818181818182,4,2,8
1999,48,F,5.5,4,2,5.25
1999,48,M,4.071428571428571,3.5,2,6
1999,49,F,5.862068965517241,4,2,7
1999,49,M,4.3125,3,2,5.25
1999,50,F,4.136363636363637,3,2,5
1999,50,M,2.5,2,1,3
1999,51,F,4.486486486486487,4,2,6
1999,51,M,7.076923076923077,5,2,6
1999,52,F,4.027777777777778,3.5,2,5
1999,52,M,3.4285714285714284,2.5,1,4.75
1999,53,F,4.454545454545454,4,2,6
1999,53,M,4.25,3.5,2,5.5
1999,54,F,3.72,3,1,6
1999,54,M,4.375,3.5,1.75,5
1999,55,F,5.388888888888889,3,2,7
1999,55,M,4.25,3.5,2.75,4.75
1999,56,F,5.5625,4.5,2,8
1999,56,M,3.6666666666666665,4,3,4.5
1999,57,F,3.8461538461538463,4,2.25,5
1999,57,M,5.769230769230769,5,3,5
1999,58,F,5.5,4,2.75,6
1999,58,M,4,3,2,4.75
1999,59,F,6.666666666666667,4,3,6
1999,59,M,3.769230769230769,3,2,5
1999,60,F,4.782608695652174,5,2.5,6
1999,60,M,7.625,7,4.75,10.5
1999,61,F,4.705882352941177,4,2,7
1999,61,M,4.6923076923076925,4,2,6
1999,62,F,5.484848484848484,5,2,7
1999,62,M,4.6,4,3,4.75
1999,63,F,5.2,5,2,6
1999,63,M,4.5,5.5,1.75,7
1999,64,F,8.26923076923077,5,3,7
1999,64,M,4.454545454545454,4.5,2,6
1999,65,F,5.838709677419355,4,2.5,6.5
1999,65,M,6.333333333333333,6,4,7
1999,66,F,5.333333333333333,6,2,8
1999,66,M,4.714285714285714,4,3,6.75
1999,67,F,8.125,5,3.75,11.25
1999,67,M,9.88888888888889,2.5,1.25,5
1999,68,F,4.863636363636363,4,3,6
1999,68,M,10,8.5,5.75,12.25
1999,69,F,6.16,4,2,6
1999,69,M,10.357142857142858,4.5,3,7.5
1999,70,F,6.121951219512195,5,2,8
1999,70,M,3.588235294117647,2,1,5
1999,71,F,6.3076923076923075,6,3.25,8.75
1999,71,M,4.214285714285714,4,2,5
1999,72,F,8.264705882352942,6,3.25,12
1999,72,M,5.9375,4,2.75,8.75
1999,73,F,6.28,5,3,7
1999,73,M,10.357142857142858,5,4.25,8.25
1999,74,F,5.372093023255814,5,3,6.5
1999,74,M,6.6,5,3,10.5
1999,75,F,7.911764705882353,4,3,8
1999,75,M,5.769230769230769,5,2,8
1999,76,F,5.885714285714286,5,3,7.5
1999,76,M,7,6,4.5,8
1999,77,F,6.571428571428571,6,2.5,8.5
1999,77,M,10.363636363636363,6,3.5,9.5
1999,78,F,6.71875,5,3.75,7.25
1999,78,M,6.583333333333333,5,3,9
1999,79,F,10.571428571428571,7,4,10.5
1999,79,M,6,6,3.5,7.5
1999,80,F,5,5,3,6.25
1999,80,M,4.166666666666667,3,2.25,4.5
1999,81,F,6.809523809523809,6,4,8
1999,81,M,6.666666666666667,5,3,9.25
1999,82,F,8.3,6,5,12.5
1999,82,M,7.833333333333333,10,4.75,10.75
1999,83,F,9.909090909090908,8,6,11.75
1999,83,M,7,5,5,9
1999,84,F,14.25,5.5,4,11.5
1999,84,M,4.166666666666667,2.5,1.25,6.75
1999,85,F,9.11111111111111,6.5,6,9
1999,85,M,10.6,12,5,13
1999,86,F,6.75,4.5,2,10
1999,86,M,18,18,9.5,26.5
1999,87,F,6,5,5,8
1999,87,M,7,7,7,7
1999,88,F,4.5625,4.5,2,6.25
1999,88,M,8.333333333333334,8,6.5,10
1999,89,F,19.5,19.5,14.75,24.25
1999,89,M,5,5,4,6
1999,90+,F,9,5,2.5,14
1999,90+,M,1,1,1,1
2000,0,F,2.423076923076923,2,1,3
2000,0,M,2.4411764705882355,2,1,3
2000,1,F,1.7794117647058822,2,1,2
2000,1,M,1.793774319066148,2,1,2
2000,2,F,1.6391752577319587,2,1,2
2000,2,M,1.64,1,1,2
2000,3,F,2.108108108108108,2,1,2
2000,3,M,1.5636363636363637,1,1,2
2000,4,F,1.855072463768116,2,1,3
2000,4,M,1.8660714285714286,2,1,2
2000,5,F,1.6363636363636365,1,1,2
2000,5,M,1.875,2,1,2
2000,6,F,1.9285714285714286,2,0.75,2
2000,6,M,2.164383561643836,2,1,3
2000,7,F,2.392857142857143,2,1,2.25
2000,7,M,1.9,2,1,2
2000,8,F,2.263157894736842,2,1,3
2000,8,M,2.388888888888889,2,1,3
2000,9,F,1.9473684210526316,2,1,3
2000,9,M,2.176470588235294,2,1,3
2000,10,F,2.6363636363636362,2,1.25,3.75
2000,10,M,2.3870967741935485,1,1,3
2000,11,F,2.125,2,1,3.25
2000,11,M,2.04,2,1,3
2000,12,F,3.7083333333333335,2.5,1.75,4.25
2000,12,M,2.1,2,1,3
2000,13,F,2.5789473684210527,3,1.5,3
2000,13,M,3.25,2.5,2,4
2000,14,F,2.5384615384615383,2,2,3
2000,14,M,3.409090909090909,3,1,3.75
2000,15,F,3.1578947368421053,3,1.5,5
2000,15,M,3,2.5,1,4.5
2000,16,F,2.076923076923077,2,1,2
2000,16,M,2.4285714285714284,3,1.5,3
2000,17,F,2.8181818181818183,2,1,3.5
2000,17,M,4.111111111111111,3,2,6
2000,18,F,1.9523809523809523,1,1,3
2000,18,M,1.8571428571428572,2,1,2.5
2000,19,F,2.533333333333333,2,1,3.5
2000,19,M,6.2,3.5,2,4
2000,20,F,4,2,1,3
2000,20,M,1.375,1,1,2
2000,21,F,3.388888888888889,3,1,4.75
2000,21,M,1.7142857142857142,1,0.5,3
2000,22,F,2.1666666666666665,1.5,1,3
2000,22,M,2.7777777777777777,2,1,3
2000,23,F,5.65,2,1,5.25
2000,23,M,2.75,3,2.5,3.25
2000,24,F,2.4285714285714284,2,1,2
2000,24,M,2.111111111111111,1,1,3
2000,25,F,2.6,2,1,3.5
2000,25,M,4.769230769230769,4,2,5
2000,26,F,2.2666666666666666,2,1,3.5
2000,26,M,3.625,4,2.75,5
2000,27,F,3.230769230769231,3,1,5
2000,27,M,2.888888888888889,2,2,4
2000,28,F,2.1538461538461537,2,1,3
2000,28,M,1.4285714285714286,1,1,1.5
2000,29,F,2.2857142857142856,2,1.5,3
2000,29,M,2.375,2,2,2.5
2000,30,F,3.25,3,1,4
2000,30,M,1.5,1.5,0.75,2.25
2000,31,F,3.5789473684210527,3,1.5,5
2000,31,M,5,5,4,6
2000,32,F,2.48,2,1,3
2000,32,M,2.4166666666666665,2,1,3
2000,33,F,4.043478260869565,4,2,6
2000,33,M,2.5384615384615383,1,1,3
2000,34,F,3.739130434782609,3,2,5.5
2000,34,M,3.4285714285714284,2,2,3.5
2000,35,F,4.75,3,2,4
2000,35,M,3.111111111111111,3,1,5
2000,36,F,2.5555555555555554,1.5,1,4
2000,36,M,3.111111111111111,2,2,5
2000,37,F,6.466666666666667,4,1,7.75
2000,37,M,2.625,2,0.75,3.75
2000,38,F,3.6666666666666665,2,1,5
2000,38,M,4.2,3,2,5
2000,39,F,3.423076923076923,3,2,4
2000,39,M,4.214285714285714,3.5,1.25,6
2000,40,F,3,3,1,3
2000,40,M,3.3333333333333335,2,2,3.5
2000,41,F,5.125,3,2,5
2000,41,M,1.6666666666666667,1,1,2
2000,42,F,3.4193548387096775,3,1,5
2000,42,M,6.714285714285714,2,1,3.5
2000,43,F,4.473684210526316,3,2,5
2000,43,M,3.1666666666666665,2.5,2,4.5
2000,44,F,5,4,3,7
2000,44,M,4.375,1,1,5
2000,45,F,5.40625,3.5,1.75,6.25
2000,45,M,2.7857142857142856,2.5,1,4
2000,46,F,3.8620689655172415,3,2,5
