fiscal_year,age_group,sex,avg,med,q1,q3
2017,23,M,6,6,6,6
2017,25,M,1,1,1,1
2017,30,F,2,2,2,2
2017,31,F,2,2,2,2
2017,31,M,4,4,4,4
2017,34,F,7.5,7.5,6.75,8.25
2017,35,F,3.5,3.5,3.25,3.75
2017,36,F,3,3,3,3
2017,44,F,2,2,2,2
2017,46,F,4,4,4,4
2017,49,F,0,0,0,0
2017,52,F,2,2,2,2
2017,56,M,7,7,7,7
2017,57,M,10,10,10,10
2017,58,M,2,2,2,2
2017,59,F,5,5,5,5
2017,60,F,5,5,5,5
2017,63,M,2,2,2,2
2017,67,F,9,9,9,9
2017,85,F,2,2,2,2
