year,age,F,M,province
1999,3,0.06214532302228688,0.10496118180707435,BC
1999,4,0.07060882696582053,0.11729520435484479,BC
1999,5,0.07792664879834019,0.12733285294683422,BC
1999,6,0.08409878851984585,0.13507412758304263,BC
1999,7,0.08912524613033752,0.14051902826347001,BC
1999,8,0.09300602162981526,0.14366755498811637,BC
1999,9,0.09574111501827895,0.14451970775698167,BC
1999,10,0.09733052629572872,0.14307548657006597,BC
1999,11,0.09777425546216445,0.13933489142736916,BC
1999,12,0.09707230251758622,0.1332979223288914,BC
1999,13,0.095224667461994,0.12496457927463252,BC
1999,14,0.09223135029538779,0.1143348622645927,BC
1999,15,0.08832500895591122,0.1019690481861253,BC
1999,16,0.08457671605060588,0.09044644824258376,BC
1999,17,0.08111996131803664,0.0800885267081447,BC
1999,18,0.0779547447582035,0.07089528358280803,BC
1999,19,0.07508106637110652,0.06286671886657381,BC
1999,20,0.07249892615674561,0.05600283255944202,BC
1999,21,0.0702083241151208,0.05030362466141267,BC
1999,22,0.06820926024623213,0.045769095172485744,BC
1999,23,0.06650173455007953,0.04239924409266126,BC
1999,24,0.06508574702666306,0.040194071421939204,BC
1999,25,0.0639612976759827,0.03915357716031961,BC
1999,26,0.06312814252174936,0.039276404362729916,BC
1999,27,0.0624608611480835,0.03986499091783125,BC
1999,28,0.06185451653972211,0.04033569910276042,BC
1999,29,0.06130910869666512,0.04068852891751742,BC
1999,30,0.0608246376189126,0.04092348036210227,BC
1999,31,0.060401103306464504,0.04104055343651496,BC
1999,32,0.06003850575932081,0.041039748140755485,BC
1999,33,0.05973684497748158,0.04092106447482383,BC
1999,34,0.05949612096094679,0.04068450243872005,BC
1999,35,0.05931633370971643,0.04033006203244407,BC
1999,36,0.05919748322379052,0.03985774325599596,BC
1999,37,0.059139569503169044,0.03926754610937569,BC
1999,38,0.059139458392987884,0.03858951000588779,BC
1999,39,0.059179974689300564,0.0379882512686919,BC
1999,40,0.05925851131526307,0.03748875751398149,BC
1999,41,0.059375068270875374,0.03709102874175651,BC
1999,42,0.05952964555613749,0.03679506495201699,BC
1999,43,0.05972224317104942,0.03660086614476292,BC
1999,44,0.059952861115611135,0.036508432319994295,BC
1999,45,0.06022149938982265,0.03651776347771113,BC
1999,46,0.06052815799368398,0.03662885961791339,BC
1999,47,0.06087283692719512,0.03684172074060112,BC
1999,48,0.06125553619035606,0.03715634684577429,BC
1999,49,0.0616762557831668,0.03757273793343292,BC
1999,50,0.06215322217222661,0.03810189821871525,BC
1999,51,0.06270466182413462,0.038754831916759554,BC
1999,52,0.06333057473889094,0.03953153902756583,BC
1999,53,0.06403096091649552,0.04043201955113406,BC
1999,54,0.06480582035694835,0.04145627348746426,BC
1999,55,0.06565515306024947,0.042604300836556426,BC
1999,56,0.06657895902639888,0.04387610159841056,BC
1999,57,0.0675772382553965,0.045271675773026654,BC
1999,58,0.06864999074724237,0.04679102336040473,BC
1999,59,0.06979721650193653,0.048434144360544766,BC
1999,60,0.07101891551947898,0.05020103877344675,BC
1999,61,0.07231073667110505,0.05209172495060371,BC
1999,62,0.07364401508485219,0.054106323790114805,BC
1999,63,0.07501351995541712,0.056244857353631696,BC
1999,64,0.07641925128279978,0.05850732564115433,BC
1999,65,0.07786120906700021,0.06089372865268269,BC
1999,66,0.07933939330801838,0.06340406638821681,BC
1999,67,0.08085380400585435,0.0660383388477567,BC
1999,68,0.08240444116050803,0.06879654603130236,BC
1999,69,0.08399130477197948,0.07167868793885374,BC
1999,70,0.0856143948402687,0.07468476457041089,BC
1999,71,0.08727371136537564,0.07781477592597376,BC
1999,72,0.0889692543473004,0.08106872200554244,BC
1999,73,0.09056087479970944,0.08425349513553211,BC
1999,74,0.09188106706116402,0.0871382935853063,BC
1999,75,0.09292950528830456,0.08972266838370391,BC
1999,76,0.09370618948113105,0.09200661953072488,BC
1999,77,0.09421111963964351,0.09399014702636925,BC
1999,78,0.0944442957638419,0.09567325087063701,BC
1999,79,0.09440571785372627,0.09705593106352818,BC
1999,80,0.09409538590929656,0.0981381876050427,BC
1999,81,0.09351329993055281,0.09892002049518063,BC
1999,82,0.09265945991749505,0.09940142973394193,BC
1999,83,0.09153386587012317,0.09958241532132663,BC
1999,84,0.09015059149994493,0.09946642226929789,BC
1999,85,0.08862255909624861,0.09908109208786513,BC
1999,86,0.08697429759089523,0.0984324290541275,BC
1999,87,0.08520580698388473,0.09752043316808495,BC
1999,88,0.0833170872752171,0.09634510442973755,BC
1999,89,0.08130813846489242,0.09490644283908524,BC
1999,90,0.07917896055291067,0.09320444839612806,BC
1999,91,0.07692955353927178,0.09123912110086597,BC
1999,92,0.07455991742397582,0.089010460953299,BC
1999,93,0.07207005220702276,0.08651846795342714,BC
1999,94,0.06945995788841262,0.0837631421012504,BC
1999,95,0.06672963446814537,0.08074448339676878,BC
2000,3,0.06216966630302178,0.10433315639664077,BC
2000,4,0.07243353086335437,0.11984828663135927,BC
2000,5,0.08135333985978813,0.13268099926587734,BC
2000,6,0.08892909329232312,0.14283129430019495,BC
2000,7,0.09516079116095935,0.15029917173431218,BC
2000,8,0.10004843346569679,0.155084631568229,BC
2000,9,0.10359202020653545,0.15718767380194543,BC
2000,10,0.10579155138347536,0.1566082984354614,BC
2000,11,0.10664702699651644,0.15334650546877693,BC
2000,12,0.10615844704565877,0.14740229490189202,BC
2000,13,0.10432581153090233,0.13877566673480674,BC
2000,14,0.10114912045224711,0.12746662096752104,BC
2000,15,0.09689724152905775,0.11410748685301245,BC
2000,16,0.0928079440436853,0.10160927850452935,BC
