year,sex,age,prev,inc
2055,1,9,0.07669538200821269,0.00820013798061218
2056,1,9,0.07669538200821269,0.00820013798061218
2057,1,9,0.07669538200821269,0.00820013798061218
2058,1,9,0.07669538200821269,0.00820013798061218
2059,1,9,0.07669538200821269,0.00820013798061218
2060,1,9,0.07669538200821269,0.00820013798061218
2061,1,9,0.07669538200821269,0.00820013798061218
2062,1,9,0.07669538200821269,0.00820013798061218
2063,1,9,0.07669538200821269,0.00820013798061218
2064,1,9,0.07669538200821269,0.00820013798061218
2065,1,9,0.07669538200821269,0.00820013798061218
2000,0,10,0.10638917482941485,0.009732961008083636
2001,0,10,0.11201945539842714,0.009543351475570607
2002,0,10,0.11725428965861888,0.009357435759850832
2003,0,10,0.12201220890643488,0.009175141901026944
2004,0,10,0.12621678275154904,0.008996399341065015
2005,0,10,0.129798653932594,0.008821138896484676
2006,0,10,0.13269743801612727,0.00864929273158112
2007,0,10,0.1348634154158548,0.00848079433216892
2008,0,10,0.13625894953899303,0.008315578479837228
2009,0,10,0.13685957455658068,0.008153581226706563
2010,0,10,0.13665470887247236,0.007994739870677415
2011,0,10,0.13564796521959147,0.007838992931160912
2012,0,10,0.1338570446859003,0.007686280125282426
2013,0,10,0.131313219013592,0.007536542344548627
2014,0,10,0.12806042232761505,0.0073897216319692115
2015,0,10,0.12415398915284674,0.007245761159624215
2016,0,10,0.11965908936304517,0.0071046052066684445
2017,0,10,0.11464892188104792,0.006966199137764315
2018,0,10,0.10920273699423247,0.006830489381934903
2019,0,10,0.10340376173108158,0.0066974234118289695
2020,0,10,0.09733710374197592,0.006566949723389855
2021,0,10,0.09108770662798713,0.00643901781592055
2022,0,10,0.08473842394951718,0.00631357817253702
2023,0,10,0.07836827067577105,0.006190582241002419
2024,0,10,0.07205090019263523,0.006069982414934576
2025,0,10,0.06585334284575552,0.0059517320153796875
2026,0,10,0.06585334284575552,0.0059517320153796875
2027,0,10,0.06585334284575552,0.0059517320153796875
2028,0,10,0.06585334284575552,0.0059517320153796875
2029,0,10,0.06585334284575552,0.0059517320153796875
2030,0,10,0.06585334284575552,0.0059517320153796875
2031,0,10,0.06585334284575552,0.0059517320153796875
2032,0,10,0.06585334284575552,0.0059517320153796875
2033,0,10,0.06585334284575552,0.0059517320153796875
2034,0,10,0.06585334284575552,0.0059517320153796875
2035,0,10,0.06585334284575552,0.0059517320153796875
2036,0,10,0.06585334284575552,0.0059517320153796875
2037,0,10,0.06585334284575552,0.0059517320153796875
2038,0,10,0.06585334284575552,0.0059517320153796875
2039,0,10,0.06585334284575552,0.0059517320153796875
2040,0,10,0.06585334284575552,0.0059517320153796875
2041,0,10,0.06585334284575552,0.0059517320153796875
2042,0,10,0.06585334284575552,0.0059517320153796875
2043,0,10,0.06585334284575552,0.0059517320153796875
2044,0,10,0.06585334284575552,0.0059517320153796875
2045,0,10,0.06585334284575552,0.0059517320153796875
2046,0,10,0.06585334284575552,0.0059517320153796875
2047,0,10,0.06585334284575552,0.0059517320153796875
2048,0,10,0.06585334284575552,0.0059517320153796875
2049,0,10,0.06585334284575552,0.0059517320153796875
2050,0,10,0.06585334284575552,0.0059517320153796875
2051,0,10,0.06585334284575552,0.0059517320153796875
2052,0,10,0.06585334284575552,0.0059517320153796875
2053,0,10,0.06585334284575552,0.0059517320153796875
2054,0,10,0.06585334284575552,0.0059517320153796875
2055,0,10,0.06585334284575552,0.0059517320153796875
2056,0,10,0.06585334284575552,0.0059517320153796875
2057,0,10,0.06585334284575552,0.0059517320153796875
